headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Motaz Azaiza Captured Gaza’s Suffering. But ‘Nothing Changed.’,2024-02-20 10:02:09+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Social Media; Civilian Casualties; Refugees and Displaced Persons; Humanitarian Aid,Committee to Protect Journalists,https://www.nytimes.com/video/world/middleeast/100000009304935/motaz-azaiza-gaza.html,"When war broke out in Gaza on Oct.7, Motaz Azaiza, a Palestinian photographer, turned his camera to covering pain and loss in a territory under siege. In doing so, he attracted millions of followers — documenting the war while also trying to survive it.",0
"I’m the Mayor of Dearborn, Mich., and My City Feels Betrayed",2024-02-20 10:03:04+00:00,"Biden, Joseph R Jr",Dearborn (Mich); Gaza Strip; West Bank,Palestinians; United States Politics and Government; Israel-Gaza War (2023- ); Primaries and Caucuses; Presidential Election of 2024; ARAB-AMERICANS; Civilian Casualties,Democratic Party,https://www.nytimes.com/2024/02/20/opinion/biden-dearborn-michigan-gaza.html,I worry Biden will be remembered not as the president who saved American democracy but as the president who sacrificed it for Netanyahu.,1384
Three Questions About Rafah,2024-02-20 11:36:33+00:00,,Rafah (Gaza Strip),internal-storyline-no; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/02/20/briefing/rafah-israel-gaza-war.html,A looming battle in the southern Gaza city embodies the brutal dynamics of the conflict.,1769
South Africa Says Palestinians Are Enduring ‘Extreme Form of Apartheid’,2024-02-20 13:26:51+00:00,,Israel; Gaza Strip; South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; International Relations; Palestinians",International Court of Justice (UN),https://www.nytimes.com/2024/02/20/world/middleeast/icj-south-africa-palestinian-israel-un-court.html,"The hearings, which focus on Israel’s occupation of the West Bank and East Jerusalem, make up one of the two matters regarding Israel currently before the International Court of Justice.",942
Prince William Calls for End to Gaza Fighting ‘as Soon as Possible’,2024-02-20 14:21:12+00:00,"William, Prince of Wales",Great Britain,Royal Families; Israel-Gaza War (2023- ); International Relations,,https://www.nytimes.com/2024/02/20/world/middleeast/prince-william-israel-hamas-gaza-statement.html,"In a measured public statement, the heir to the British throne said that “too many have been killed” in the war between Israel and Hamas.",262
Israeli Military Releases Videos It Says Shows Bibas Family Members in Captivity on Oct. 7,2024-02-20 16:11:24+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages,Hamas,https://www.nytimes.com/2024/02/20/world/middleeast/bibas-family-israel-hamas-gaza.html,"“When we saw the video, it really tore our hearts out,” the sister of one of the hostages said. Hamas has said three members of the family died in an Israeli airstrike; Israel has not confirmed the report.",514
South Africa Calls Israeli Policies Toward Palestinians ‘Apartheid’,2024-02-20 16:29:46+00:00,,South Africa; Israel; Gaza Strip,Apartheid (Policy); Israel-Gaza War (2023- ); Palestinians,International Court of Justice (UN),https://www.nytimes.com/video/world/africa/100000009321507/south-africa-palestinians-israel-united-nations.html,South Africa’s ambassador to the Netherlands recalled his country’s history of racial discrimination during a hearing at the International Court of Justice on the legality of Israeli policies in Palestinian territories.,0
U.S. Vetoes U.N. Cease-Fire Resolution,2024-02-20 17:44:00+00:00,,Israel; United States,Israel-Gaza War (2023- ); Peace Process; Defense and Military Forces; Kidnapping and Hostages; Terrorism; International Relations,Hamas; Security Council (UN); United Nations,https://www.nytimes.com/video/world/middleeast/100000009321649/us-vetoes-un-cease-fire.html,"For a third time, the United States on Tuesday vetoed a United Nations Security Council resolution calling for an immediate humanitarian cease-fire in the Israel-Hamas war, claiming that the resolution would jeopardize a hostage-release deal.",0
Israel Orders New Evacuations in Northern Gaza as U.N. Suspends Food Deliveries,2024-02-20 17:51:27+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Food Insecurity; Food Aid,United Nations; World Food Program; Hamas,https://www.nytimes.com/2024/02/20/world/middleeast/israel-gaza-city-un-food.html,"Residents of two neighborhoods in Gaza City were ordered to evacuate, and the World Food Program described scenes of chaos in the north too dangerous to allow it to provide food supplies.",500
"At Harvard, Some Wonder What It Will Take to Stop the Spiral",2024-02-20 20:48:09+00:00,"Gay, Claudine; Pinker, Steven",,Colleges and Universities; Anti-Semitism; Discrimination; Muslim Americans; ACADEMIC FREEDOM; Israel-Gaza War (2023- ); Diversity Initiatives,Harvard University,https://www.nytimes.com/2024/02/20/us/harvard-antisemitism.html,"At a summit of university presidents, the talk was about Harvard and its plummeting reputation.",1563
U.S. Vetoes Security Council Cease-Fire Resolution,2024-02-20 22:30:17+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces; Terrorism; Kidnapping and Hostages; Palestinians; Peace Process; Humanitarian Aid,Security Council (UN); Hamas,https://www.nytimes.com/2024/02/20/world/middleeast/us-vetoes-ceasefire-resolution.html,"The United States said the resolution could have disrupted its negotiations to free hostages and secure a temporary cease-fire, but its vote drew outcry from many diplomats and aid workers.",1110
"Protesting Biden, Gaza Supporters Warn, ‘Don’t Blame Us’ if You Lose",2024-02-21 02:04:21+00:00,"Biden, Joseph R Jr",Michigan,United States Politics and Government; Presidential Election of 2024; Primaries and Caucuses; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/02/20/us/politics/biden-uncommitted-protest-vote-michigan.html,"At the University of Michigan, a demonstration against President Biden’s stance on Israel showed his critics’ passion but was light on numbers.",643
"Where Hostage Families and Supporters Gather, for Solace and Protest",2024-02-21 05:01:23+00:00,,Gaza Strip; Israel; Tel Aviv (Israel),"Kidnapping and Hostages; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",Hamas,https://www.nytimes.com/2024/02/21/world/europe/israel-gaza-war-hostages-plaza.html,"A plaza in Tel Aviv has become a home away from home. “If I don’t know what to do, I come here,” one relative said.",1488
"Israeli Raid in West Bank City of Jenin Kills 3, Military Says",2024-02-21 10:03:12+00:00,,Jenin (West Bank); West Bank; Israel,Israel-Gaza War (2023- ); Terrorism,Hamas,https://www.nytimes.com/2024/02/21/world/middleeast/israel-jenin-raid.html,The Israeli military said its latest deadly raid targeted “terrorism” and was part of a broader operation in the Israeli-occupied territory.,555
"Amid Food Shortages, People in Gaza Are Ambushing Aid Convoys",2024-02-21 14:06:19+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid; Food Insecurity; Shortages; Terrorism; Defense and Military Forces,Hamas,https://www.nytimes.com/2024/02/21/world/middleeast/gaza-aid-convoys-ambush.html,Images of one ambush attempt show several dozen young men briefly forcing aid trucks off a highway and throwing stones at them.,498
"Brazil, in Dispute with Israel, Shows Limits of U.S. Diplomacy",2024-02-21 18:07:01+00:00,"Blinken, Antony J; Da Silva, Luiz Inacio Lula",Brazil,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; International Relations; United States International Relations,Hamas; State Department,https://www.nytimes.com/2024/02/21/world/middleeast/brazil-blinken-israel.html,Israel and Brazil have sparred this week over the Gaza war. Secretary of State Antony J. Blinken intervened on Wednesday.,978
Israeli Rape-Crisis Group Report Finds ‘Systematic’ Sexual Violence on and After Oct. 7,2024-02-21 22:13:10+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Sex Crimes; Terrorism,Hamas; United Nations,https://www.nytimes.com/2024/02/21/world/middleeast/israel-hamas-sexual-violence-report.html,Israeli activists and their allies have expressed frustration at international organizations like the United Nations for slow responses to such reports.,650
U.S. Defends Israel’s Occupation of the West Bank at Top U.N. Court,2024-02-22 02:07:04+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; West Bank,Palestinians; Israel-Gaza War (2023- ); International Relations; Defense and Military Forces; United States International Relations,International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/02/21/world/middleeast/us-israel-hague-court.html,"A U.S. official urged judges not to call for Israel’s withdrawal from occupied territory, arguing that Israel faced “very real security needs” and that a Palestinian state must be established for a lasting peace.",1368
New Freighters Could Ease Red Sea Cargo Disruptions,2024-02-22 05:01:06+00:00,,Red Sea; Suez Canal,"Supply Chain; Ships and Shipping; Freight (Cargo); International Trade and World Market; Maritime Accidents and Safety; Prices (Fares, Fees and Rates); Israel-Gaza War (2023- ); Delays (Transportation); Inflation (Economics); Factories and Manufacturing",Houthis; Maersk Line,https://www.nytimes.com/2024/02/22/business/economy/global-shipping-red-sea-houthi-attacks.html,Analysts and shipping executives say they expect costs to fall later this year as companies receive vessels they ordered two to three years ago.,1097
Shooting Near a West Bank Checkpoint Kills at Least 1,2024-02-22 09:17:06+00:00,,West Bank,Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/02/22/world/middleeast/israel-west-bank-checkpoint-shooting.html,"Three Palestinians used automatic weapons to fire from a car toward a traffic jam at the checkpoint, on a highway between a large Israeli settlement and Jerusalem, the Israeli police said.",206
The Trauma Experienced in Gaza Is Beyond PTSD,2024-02-22 10:03:41+00:00,,Gaza Strip; West Bank; Israel,Palestinians; Post-Traumatic Stress Disorder; Depression (Mental); Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/02/22/opinion/gaza-palestinians-mental-health.html,What Palestinians have been experiencing is beyond the framework of today’s mental health care.,1405
"As Gaza Death Toll Mounts, Israel’s Isolation Grows",2024-02-22 10:04:19+00:00,,Israel; Gaza Strip,"Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Deaths (Fatalities); Refugees and Displaced Persons; Terrorism; International Relations; United States International Relations; War Crimes, Genocide and Crimes Against Humanity",Hamas; United Nations,https://www.nytimes.com/2024/02/22/world/middleeast/gaza-death-toll-israel.html,"A worsening humanitarian crisis has brought a wave of condemnation against Israel’s ongoing military operation, and is testing the support of even its staunchest ally, the United States.",1164
Will Biden’s Gaza Stance Hurt Him in 2024? Michigan Is the First Test.,2024-02-22 10:04:19+00:00,"Biden, Joseph R Jr",Michigan; Dearborn (Mich),Israel-Gaza War (2023- ); ARAB-AMERICANS; Muslim Americans; Presidential Election of 2024; Primaries and Caucuses; United States Politics and Government,Democratic Party,https://www.nytimes.com/2024/02/22/us/politics/biden-michigan-gaza.html,"With the state’s primary election set to gauge Democratic anger over the president’s position on Israel, some of his supporters worry about lasting political fallout.",1606
Israel Joins Cease-Fire Talks in Paris,2024-02-22 12:18:09+00:00,"McGurk, Brett H; Burns, William J",Israel; Qatar; Egypt,Israel-Gaza War (2023- ); War and Armed Conflicts,Mossad,https://www.nytimes.com/2024/02/23/world/middleeast/israel-war-ceasefire-talks.html,"An Israeli delegation was meeting with officials from Egypt, Qatar and the United States, the latest attempt to advance a deal for a cease-fire and the release of hostages.",752
The Debate Over Ethnic Studies in California,2024-02-22 14:00:14+00:00,,California; Israel; Gaza Strip,Education (Secondary); Race and Ethnicity; Law and Legislation; Israel-Gaza War (2023- ); Palestinians; Jews and Judaism,,https://www.nytimes.com/2024/02/22/us/california-ethnic-studies.html,"By 2025, the state’s public high schools must begin teaching the subject. But the Israel-Hamas war has made the effort much more complicated.",1045
Strikes Flatten Mosque in Rafah in Southern Gaza,2024-02-22 14:54:46+00:00,,Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Refugees and Displaced Persons,,https://www.nytimes.com/video/world/middleeast/100000009324792/israeli-strikes-flatten-mosque-in-rafah-in-southern-gaza.html,"Strikes hit the southern city of Rafah in Gaza early Thursday morning, destroying the Al-Farouk mosque and several homes.",0
"‘October Rain,’ Israel’s Proposed Eurovision Entry, Causes a Storm",2024-02-22 16:34:40+00:00,"Golan, Eden",Israel; Gaza Strip,Eurovision Song Contest; Israel-Gaza War (2023- ); Pop and Rock Music,European Broadcasting Union; Hamas,https://www.nytimes.com/2024/02/22/arts/music/october-rain-israel-eurovision.html,"Almost nobody has heard the song, but some social media users see it as a reference to the Hamas-led attacks of Oct. 7, and so too political for Eurovision.",810
"‘The Ally,’ a New Play at the Public Theater, Hashes Out the Headlines",2024-02-22 17:29:17+00:00,"Moses, Itamar; Neugebauer, Lila; Radnor, Josh",Israel,Theater; Theater (Off Broadway); Jews and Judaism; Palestinians; Anti-Semitism; Israel-Gaza War (2023- ); Race and Ethnicity,Public Theater,https://www.nytimes.com/2024/02/22/theater/itamar-moses-the-ally.html,Itamar Moses wrote a drama of ideas about Israel and antisemitism. Then Oct. 7 happened.,1395
U.S. Campaign to Isolate Russia Shows Limits After 2 Years of War,2024-02-22 18:40:31+00:00,"Biden, Joseph R Jr; Putin, Vladimir V",Russia; Ukraine; India; China; Brazil,International Relations; Embargoes and Sanctions; United States International Relations; Russian Invasion of Ukraine (2022); Oil (Petroleum) and Gasoline; United States Politics and Government; International Trade and World Market,,https://www.nytimes.com/2024/02/22/us/politics/russia-war-anniversary-sanctions.html,"Many nations insist on not taking sides in the war in Ukraine, while China, India and Brazil are filling Russia’s coffers.",1798
Friday Briefing: Two Years of War in Ukraine,2024-02-22 20:55:52+00:00,,"Far East, South and Southeast Asia and Pacific Areas",,,https://www.nytimes.com/2024/02/22/world/asia/friday-briefing-two-years-of-war-in-ukraine.html,"Also, an attempt at a moon landing.",1267
"Kamala Harris Pushes Abortion Rights in Michigan, With Gaza Anger as Backdrop",2024-02-22 22:26:07+00:00,"Harris, Kamala D; Biden, Joseph R Jr",Michigan,Primaries and Caucuses; Abortion; Israel-Gaza War (2023- ); Presidential Election of 2024; United States Politics and Government,Democratic Party,https://www.nytimes.com/2024/02/22/us/politics/kamala-harris-abortion-rights-michigan.html,"During a quiet visit before the state’s primary, the vice president spoke to a small group about a subject that is far more comfortable for Democrats than the Mideast war.",999
Biden Lawyers Wrestle With Lack of Congressional Blessing for Houthi Conflict,2024-02-23 00:39:04+00:00,"Biden, Joseph R Jr",Yemen; Gaza Strip; Iran; Israel; Red Sea,War Powers Act (1973); United States Politics and Government; United States Defense and Military Forces; Israel-Gaza War (2023- ),Hamas; Houthis; Justice Department,https://www.nytimes.com/2024/02/22/us/politics/biden-congress-houthi-conflict.html,"Civilian prosecutors took custody of 14 wartime detainees, and an official asserted that a key part of the War Powers Resolution did not apply.",1423
Israel Steps Up Attacks in Gaza Amid Cease-Fire Talks,2024-02-23 00:45:16+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Deaths (Fatalities); Refugees and Displaced Persons; Terrorism; Kidnapping and Hostages; International Relations,Hamas,https://www.nytimes.com/2024/02/22/world/middleeast/israel-gaza-cease-fire.html,"Strikes overnight killed nearly 100, seven of them in Rafah, as officials said there had been momentum on a deal to free some Israeli hostages in exchange for Palestinian prisoners.",1027
N.Y.C. Protest Calling for Gaza Cease-Fire Targets Pro-Israel Senators,2024-02-23 00:49:43+00:00,,Israel; Gaza Strip; New York City,"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; Jewish Voice for Peace Inc; United Nations,https://www.nytimes.com/2024/02/22/nyregion/aipac-gaza-protest-nyc.html,"Demonstrators marched to the Manhattan headquarters of the lobbying group AIPAC, then to the offices of senators who have accepted donations from the group, where some were arrested.",1086
The Particular Anguish of Being Palestinian in Israel,2024-02-23 06:07:52+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Jews and Judaism; Economic Conditions and Trends; Discrimination,,https://www.nytimes.com/2024/02/23/opinion/palestinians-citizens-israel-gaza.html,The war in Gaza has made life even more complicated and difficult for Palestinian citizens of Israel.,1096
"Biden Is in Danger of Losing Michigan and, With It, the Whole Election",2024-02-23 10:04:21+00:00,"Biden, Joseph R Jr",Michigan; Israel; Gaza Strip,Palestinian-Americans; ARAB-AMERICANS; Israel-Gaza War (2023- ); Presidential Election of 2024; Polls and Public Opinion; Voting and Voters; Primaries and Caucuses; United States Politics and Government; United States International Relations,Democratic Party,https://www.nytimes.com/2024/02/23/opinion/gaza-biden-michigan.html,Tuesday’s primary could offer a clue.,1422
"As Gaza War Grinds On, Israel Prepares for a Prolonged Conflict",2024-02-23 10:07:44+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Civilian Casualties,Hamas,https://www.nytimes.com/2024/02/23/world/europe/israel-gaza-hamas-war.html,"While Israeli forces have delivered a major blow to Hamas in a fight that has taken a devastating toll on civilians, the group that led the Oct. 7 attack on Israel remains a threat, officials say.",1539
International Calls for a Palestinian State Clash With Netanyahu’s Plan,2024-02-23 15:28:15+00:00,"Netanyahu, Benjamin",Israel; Egypt; Gaza Strip,Israel-Gaza War (2023- ); War and Armed Conflicts,,https://www.nytimes.com/2024/02/23/world/middleeast/israel-gaza-netanyahu-plan-war.html,"The Israeli leader’s proposal is at odds with the United States and much of the world over Palestinian statehood, border areas and the future role of the Palestinian Authority.",505
On the Front Lines of the Food Crisis in Northern Gaza,2024-02-23 16:33:17+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Food Insecurity; Food; Shortages,,https://www.nytimes.com/video/world/middleeast/100000009326858/gaza-jabalia-food-crisis.html,"Palestinians sheltering in a school in the Jabaliya camp, in northern Gaza, say critical food shortages have left some residents “on the verge of death.”",0
Alabama’s Ruling That Frozen Embryos Are Children,2024-02-23 17:02:07+00:00,"Navalny, Aleksei A; Putin, Vladimir V; Garland, Merrick B; Biden, Joseph R Jr",Alabama; Russia,Embryos (Human); Children and Childhood; Decisions and Verdicts; Women and Girls; Abortion; In Vitro Fertilization; Muslim Americans; Jews and Judaism; Israel-Gaza War (2023- ); United States Politics and Government,,https://www.nytimes.com/2024/02/23/opinion/alabama-frozen-embryos-children.html,Responses to the state Supreme Court’s decision. Also: Listening to differences; renaming streets for Aleksei Navalny; replacing Merrick Garland.,1137
Pro-Israel Group Aims to Help Biden in Michigan Amid Gaza Unrest,2024-02-23 18:10:05+00:00,"Biden, Joseph R Jr",Israel; Michigan,Israel-Gaza War (2023- ); Presidential Election of 2024; Primaries and Caucuses,Democratic Majority for Israel; Democratic Party,https://www.nytimes.com/2024/02/23/us/politics/israel-biden-michigan-gaza.html,The political arm of Democratic Majority for Israel is running a digital ad that does not mention the Gaza conflict but warns that voting “uncommitted” in the state’s primary will help Donald Trump.,274
U.S. Warns of Environmental Damage if Vessel Struck by Houthis Sinks,2024-02-23 20:24:03+00:00,,Red Sea; Gulf of Aden,Israel-Gaza War (2023- ); Palestinians; Maritime Crime,Houthis,https://www.nytimes.com/2024/02/23/world/middleeast/mv-rubymar-vessel.html,"The damaged ship, called the Rubymar, is carrying a large amount of fertilizer and is slowly taking on water, the military said.",602
Blinken: New Israeli Settlements Are ‘Inconsistent With International Law’,2024-02-23 20:25:17+00:00,"Blinken, Antony J",Israel; West Bank,Israeli Settlements; Palestinians; United States International Relations; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009327695/blinken-israeli-settlements.html,Secretary of State Antony J. Blinken said the United States considered the building of Israeli settlements in Palestinian territories illegal and “counterproductive to reaching an enduring peace.”,0
Netanyahu Issues First Plan for Postwar Gaza,2024-02-24 00:00:16+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip; West Bank; Egypt,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; International Relations; United States International Relations; Peace Process,Hamas; Palestinian Authority; United Nations Relief and Works Agency,https://www.nytimes.com/2024/02/23/world/middleeast/netanyahu-postwar-plan-gaza-palestinians-reject.html,"The proposal, which calls for indefinite Israeli military control and buffer zones in the territory, rankled Arab nations and was rejected by Palestinians.",1289
Sanitation Crisis in Gaza Spreads Disease,2024-02-24 10:02:13+00:00,,Gaza Strip; Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Bathrooms and Toilets; Sewers and Sewage; Shortages; Water; Defense and Military Forces,,https://www.nytimes.com/2024/02/24/world/middleeast/gaza-sanitation-crisis.html,"“It is a public health concern,” one U.N. official said of the lack of toilets for displaced people in the territory. “But the second thing is simply just dignity.”",1363
A U.S. Call for a Humanitarian Cease-Fire in Gaza,2024-02-24 12:00:20+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; Gaza Strip; Rafah (Gaza Strip),United States International Relations; Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Terrorism; Peace Process; International Relations,Hamas; Security Council (UN),https://www.nytimes.com/2024/02/24/opinion/gaza-ceasefire.html,"While there are no good options for the United States on the war in Gaza, Biden’s leadership is indispensable.",1390
U.S. and British Warplanes Again Strike Houthi-Linked Targets in Yemen,2024-02-24 21:32:31+00:00,,Gaza Strip; Middle East; Red Sea; Yemen,Palestinians; Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Ships and Shipping; Missiles and Missile Defense Systems; Fringe Groups and Movements,Houthis,https://www.nytimes.com/2024/02/24/us/politics/yemen-houthis-strikes.html,"The Iran-backed group, which has been targeting global shipping routes, has proved especially difficult for the United States and its allies to restrain.",747
Biden Caught in a Political Bind Over Israel Policy,2024-02-24 22:25:55+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Israel; Gaza Strip; West Bank,Presidential Election of 2024; United States Politics and Government; United States International Relations; ARAB-AMERICANS; Palestinian-Americans; Jews and Judaism; Israel-Gaza War (2023- ); Palestinians,Hamas; Palestinian Authority,https://www.nytimes.com/2024/02/24/world/middleeast/biden-netanyahu-israel-policy-election.html,His steadfast support of the Gaza war effort is angering young people and Arab Americans in an election year. But any change risks alienating Jewish voters.,1310
A Re-established West Bank Settlement Symbolizes Hardened Israeli Views,2024-02-25 10:04:24+00:00,"Smotrich, Bezalel (1980- ); Netanyahu, Benjamin",Homesh (West Bank); West Bank; Israel; Gaza Strip,Israeli Settlements; Israel-Gaza War (2023- ); Palestinians; Right-Wing Extremism and Alt-Right; Politics and Government,,https://www.nytimes.com/2024/02/25/world/middleeast/west-bank-israeli-settlement-homesh.html,"Homesh, one of the four West Bank settlements dismantled by Israel when it withdrew from Gaza in 2005, has taken on new importance since Oct. 7 and the war against Hamas.",1659
Antigovernment Activists and the Police Clash in Tel Aviv,2024-02-25 17:24:46+00:00,"Netanyahu, Benjamin",Tel Aviv (Israel); Israel,"Demonstrations, Protests and Riots; Politics and Government; Israel-Gaza War (2023- )",,https://www.nytimes.com/video/world/middleeast/100000009329338/tel-aviv-israel-antigovernment-protest.html,Protesters gathered to demand the resignation of Prime Minister Benjamin Netanyahu of Israel.,0
"Man Dies After Setting Himself on Fire Outside Israeli Embassy in Washington, Air Force Says",2024-02-25 20:44:47+00:00,,Washington (DC); Gaza Strip; Israel,"Israel-Gaza War (2023- ); Palestinians; Immolation; Civilian Casualties; Demonstrations, Protests and Riots",,https://www.nytimes.com/2024/02/25/world/middleeast/israel-embassy-man-on-fire.html,"Aaron Bushnell, an active-duty senior airman, repeatedly shouted, “Free Palestine!” as he filmed and livestreamed his protest against Israel’s deadly military actions in Gaza. He had been taken to a hospital on Sunday with life-threatening injuries.",594
Monday Briefing: Hostage Talks to Continue in Qatar,2024-02-25 20:46:32+00:00,,,,,https://www.nytimes.com/2024/02/25/world/asia/monday-briefing-hostage-talks-to-continue-in-qatar.html,Plus a look at public sentiment in Ukraine.,1093
"Netanyahu Says Hostage Deal Would Delay, but Not Stop Rafah Invasion",2024-02-25 22:07:58+00:00,"Netanyahu, Benjamin",Rafah (Gaza Strip); Qatar,Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2024/02/25/world/middleeast/netanyahu-hostage-deal-rafah.html,The Israeli leader reiterated plans for a military operation in the southern Gaza city that he says is essential to eliminating Hamas.,475
"Israeli Forces Will Move Into Rafah, Cease-Fire Deal or Not, Netanyahu Says",2024-02-26 00:02:44+00:00,"Netanyahu, Benjamin",Rafah (Gaza Strip); Israel; Gaza Strip,Israel-Gaza War (2023- ); International Relations; Peace Process,Hamas,https://www.nytimes.com/2024/02/25/world/middleeast/israel-gaza-rafah.html,"Amid signs of progress toward a pause in the fighting, Prime Minister Benjamin Netanyahu said Israeli forces planned to keep pushing into Gaza.",852
No Box to Check: When the Census Doesn’t Reflect You,2024-02-26 04:09:53+00:00,,United States; Middle East; North Africa,Census; Race and Ethnicity; Presidential Election of 2024; src-reader-callout,Census Bureau,https://www.nytimes.com/interactive/2024/02/25/us/census-race-ethnicity-middle-east-north-africa.html,Most people of Middle Eastern and North African descent are classified as “white” in U.S. census data. Thousands of respondents to a Times survey told us how they actually identify.,0
Rally in Michigan Urges Protest Vote Against Biden’s Israel Policies,2024-02-26 04:13:54+00:00,"Biden, Joseph R Jr; Tlaib, Rashida; Whitmer, Gretchen",Dearborn (Mich); Michigan,"Israel-Gaza War (2023- ); Presidential Election of 2024; ARAB-AMERICANS; Demonstrations, Protests and Riots; Primaries and Caucuses",Democratic Party; Jewish Voice for Peace Inc; United Automobile Workers,https://www.nytimes.com/2024/02/25/us/biden-michigan-israel-gaza.html,"With the state’s primary on Tuesday, speakers at a gathering in Dearborn, Mich., pushed voters to cast a ballot for “uncommitted” in objection to President Biden’s handling of the Israel-Hamas war.",730
"As the Election Comes Into Focus, Pressure Builds in the West Wing",2024-02-26 08:00:21+00:00,"Biden, Hunter; Biden, Joseph R Jr; Trump, Donald J; Zients, Jeffrey D",Gaza Strip; Israel,United States Politics and Government; Presidential Election of 2024; Presidents and Presidency (US); Israel-Gaza War (2023- ),Democratic Party,https://www.nytimes.com/2024/02/26/us/politics/biden-election-pressure-west-wing.html,"The presidency has always been a pressure cooker, but some in the Biden administration see wars, age, family stress and another race against Donald J. Trump combining with unusual force.",1491
Top U.N. Court Holds Last Day of Hearings on Israeli Occupation,2024-02-26 09:04:14+00:00,"Netanyahu, Benjamin",Gaza Strip; West Bank,Israel-Gaza War (2023- ); Palestinians,International Court of Justice (UN); Hamas; Palestinian Authority,https://www.nytimes.com/2024/02/26/world/middleeast/icj-hearing-israel-occupation.html,The hearings on the legality of Israel’s occupation of Palestinian territories have put more pressure on Israel during the war in Gaza.,490
The War in Gaza Turned This Longtime Michigan Democrat Against Biden,2024-02-26 10:06:01+00:00,"Biden, Joseph R Jr",Detroit (Mich); Michigan; Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinian-Americans; Palestinians; ARAB-AMERICANS; Presidential Election of 2024; United States International Relations; Content Type: Personal Profile; Polls and Public Opinion; Voting and Voters,Democratic Party,https://www.nytimes.com/2024/02/26/us/politics/israel-gaza-biden-michigan-democrats.html,She knows the stakes. She loathes Donald Trump. But Terry Ahwal says she won’t back President Biden in November.,1688
Israel Launches Its Deepest Airstrikes in Lebanon in Years,2024-02-26 13:52:01+00:00,,Bekaa Valley (Lebanon); Israel,Israel-Gaza War (2023- ),Hezbollah,https://www.nytimes.com/2024/02/26/world/middleeast/israel-lebanon-strikes.html,"At least two Hezbollah fighters were killed in strikes in the Bekaa Valley, and at least six other people were wounded, the mayor of a nearby city said.",454
Palestinian Authority’s Government Submits Resignation as U.S. Calls for Change,2024-02-26 14:06:10+00:00,"ABBAS, MAHMOUD",Gaza Strip; Israel; West Bank,Palestinians; Israel-Gaza War (2023- ); Politics and Government,Palestinian Authority,https://www.nytimes.com/2024/02/26/world/middleeast/palestinian-authority-government-pm-resigns.html,It was not clear whether the appointment of a new prime minister and cabinet would be enough to revamp the authority or persuade Israel to let it govern Gaza after the war there ends.,604
Palestinians Wait for Aid in Gaza City,2024-02-26 15:44:16+00:00,,Gaza Strip; Israel,Humanitarian Aid; Palestinians; Israel-Gaza War (2023- ); Food Insecurity; Refugees and Displaced Persons,,https://www.nytimes.com/video/world/middleeast/100000009330082/palestinians-aid-gaza-city.html,Gazans described hunger and desperation in isolated northern Gaza. Aid organizations said it’s increasingly difficult to deliver any aid to the region.,0
